date	_STAT_	BIDLO	ASKHI	PRC	VOL	RET	BID	ASK	OPENPRC	RETX	vwretd	vwretx	ewretd	ewretx
20000223	MEAN	22.709247469	23.685714286	22.780548449	344680.32245	-0.000658106	23.49903208	23.909845133	23.444364561	-0.000909069	0.012337	0.012267	0.00551	0.005437
20000224	MEAN	22.479209184	23.557908163	21.957142857	368893.60408	-0.010001098	23.263294956	23.672423246	23.169390711	-0.010090278	-0.000365	-0.00039	-0.001451	-0.001482
20000225	MEAN	22.361160735	23.324426041	22.385969429	376313.44082	-0.009076306	22.901646205	23.315429688	22.946732975	-0.009088657	-0.009544	-0.009613	0.000977	0.000881
20000228	MEAN	22.243239837	23.278316327	22.673341878	329014.43265	0.0082494286	23.139592511	23.551211454	22.764204545	0.0081669306	0.007762	0.007655	0.006149	0.006052
20000229	MEAN	22.581760204	23.892346939	22.963392857	389174.8449	0.0159610857	23.422578829	23.830236486	23.005705394	0.0159610857	0.019134	0.019129	0.018832	0.018815
20000301	MEAN	22.87244898	24.000956653	23.29375	389078.18776	0.0034619633	23.780573593	24.203733766	23.414866296	0.0032768408	0.014591	0.014423	0.01396	0.013836
20000302	MEAN	23.020408163	24.044642857	22.57869898	352605.26531	-0.003668057	23.864219432	24.25996179	23.516927083	-0.003717865	-0.000595	-0.000613	0.004547	0.004509
20000303	MEAN	23.239540816	24.328635224	23.673150531	394891.77143	0.0117989673	23.617638889	23.984166667	23.62616219	0.0117989673	0.0226	0.022595	0.014358	0.014347
20000306	MEAN	23.383992367	24.47359698	23.115561265	331943.37551	-0.003803947	24.361705044	24.747669956	24.040625	-0.003842812	-0.006596	-0.006675	0.004803	0.004783
20000307	MEAN	22.981122449	24.214987265	23.363392857	392083.26531	-0.013344449	24.106877854	24.520547945	23.936599877	-0.013344449	-0.021821	-0.021845	-0.005012	-0.005038
20000308	MEAN	22.694897959	23.857908163	23.136862245	381255.39184	0.0000300082	22.555773543	22.930493274	23.44815343	-0.000094314	0.00648	0.006374	0.001181	0.001029
20000309	MEAN	22.889540816	23.901913265	23.215178571	392553.03673	0.0108434286	23.553513948	23.949570815	23.520312542	0.0108048327	0.023984	0.023964	0.013059	0.013026
20000310	MEAN	23.036989796	24.063520408	23.233737265	400881.86122	-0.002788886	23.698570628	24.073570628	23.593168926	-0.002788886	-0.002838	-0.002843	0.000295	0.000265
20000313	MEAN	22.742091837	23.804081633	22.950127551	302099.90612	-0.002741176	23.202457265	23.643429487	23.389908875	-0.002764457	-0.014558	-0.014679	-0.008049	-0.008315
20000314	MEAN	22.787946449	23.924426041	23.00497449	329571.73469	-0.000249371	23.600113122	24.047228507	23.539289419	-0.000307927	-0.02241	-0.022425	-0.012361	-0.01239
20000315	MEAN	22.692028082	24.030612245	23.353571429	401350.62857	0.0136770163	24.018581081	24.468186937	23.426692708	0.0135589429	0.006803	0.006758	-0.005427	-0.005583
20000316	MEAN	23.29005102	24.964732163	24.354464286	488715.83265	0.0372543837	25.367222851	25.835690045	23.787190083	0.0371460286	0.041146	0.041036	0.015261	0.015195
20000317	MEAN	23.847130122	25.100063837	24.505293388	451339.49796	0.0000763306	24.694094037	25.188360092	24.284515902	0.0000702204	0.006482	0.006477	0.003702	0.003683
20000320	MEAN	23.925318898	25.092346939	23.995344408	292826.34694	-0.002319433	24.961805556	25.416944444	24.762304708	-0.00234611	-0.016478	-0.016492	-0.014641	-0.014665
20000321	MEAN	23.762691347	24.91377551	24.278890327	322037.41633	0.0053455429	25.205194064	25.706335616	24.455977718	0.0053210531	0.019027	0.019025	-0.004309	-0.00432
20000322	MEAN	24.111989796	25.135905633	24.385714327	322040.61224	0.0056289061	24.733884529	25.209921525	24.683350664	0.0055796204	0.01357	0.013552	0.012679	0.012622
20000323	MEAN	24.383290857	25.472193918	24.819260204	336295.5102	0.0099930163	24.988457207	25.456362613	24.906833568	0.009859249	0.014403	0.014398	0.006412	0.006394
20000324	MEAN	24.675255102	25.700191347	24.920153061	348806.84082	-0.0002948	25.484231651	25.990108945	25.268153527	-0.0002948	0.002138	0.002132	0.001133	0.001104
20000327	MEAN	24.582653102	25.556760286	23.495982163	269941.93878	-0.001578494	25.644513575	26.158936652	24.651646846	-0.001594294	-0.003359	-0.00336	-0.002386	-0.002399
20000328	MEAN	24.393367347	25.532397959	24.716900571	292908.46122	-0.00866258	24.984231651	25.434919725	25.004436749	-0.00866258	-0.013169	-0.013179	-0.008858	-0.008895
20000329	MEAN	24.284311224	25.329081673	24.80752551	337531.04898	0.0037668571	24.908664773	25.370454545	24.817622992	0.0035571755	-0.010688	-0.010849	-0.013115	-0.013527
20000330	MEAN	24.194897959	25.414732163	24.692729592	405248.42041	-0.001268257	24.849444444	25.358472222	24.813920455	-0.001312245	-0.018174	-0.018191	-0.017721	-0.017776
20000331	MEAN	24.31747449	25.804017878	24.64534449	398526.83673	0.0073077878	25.462811086	25.941459276	25.071614583	0.0073077878	0.012089	0.012087	0.013085	0.013067
20000403	MEAN	24.421683673	25.576913265	24.718239837	297374.89388	-0.003309963	25.352599558	25.842367257	25.130940124	-0.003309963	-0.017195	-0.01721	-0.023601	-0.023656
20000404	MEAN	23.647576531	25.479464286	24.48309951	454811.38776	-0.009868	24.271537162	24.750281532	24.919753086	-0.009868	-0.012971	-0.012997	-0.028032	-0.02805
20000405	MEAN	24.073341878	25.308801061	24.72812502	285426.53469	0.0121779592	25.224004425	25.721653761	24.552276296	0.0121352612	0.001113	0.001055	0.008264	0.008177
